,fecha,producto,categoria,cantidad,precio_unitario,total,metodo_pago,es_outlier,cantidad_log
337,2023-12-08,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
338,2023-04-19,Pollo entero,Carnes,2,4.5,9.0,QR,False,1.0986122886681098
339,2023-10-20,Leche entera,Lácteos,4,1.2,4.8,Tarjeta débito,False,1.6094379124341003
340,2024-10-02,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
341,2024-06-02,Helado familiar,Lácteos,2,4.0,8.0,Efectivo,False,1.0986122886681098
343,2023-12-21,Helado familiar,Lácteos,3,4.0,12.0,Efectivo,False,1.3862943611198906
344,2024-07-15,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
345,2023-02-03,Leche entera,Lácteos,6,1.2,7.2,Tarjeta débito,False,1.9459101490553132
346,2023-07-04,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
347,2023-09-11,Pollo entero,Carnes,3,4.5,13.5,Tarjeta crédito,False,1.3862943611198906
348,2024-08-15,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta débito,False,1.0986122886681098
349,2024-07-05,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
350,2024-11-03,Yogurt natural,Lácteos,2,0.9,1.8,Efectivo,False,1.0986122886681098
352,2024-07-04,Carne molida,Carnes,3,5.8,17.4,Efectivo,False,1.3862943611198906
353,2023-04-17,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
354,2023-07-21,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
355,2024-04-15,Carne molida,Carnes,1,5.8,5.8,Transferencia,False,0.6931471805599453
356,2023-11-15,Refresco 2L,Bebidas,3,1.1,3.3,Efectivo,False,1.3862943611198906
357,2023-09-15,Carne molida,Carnes,2,5.8,11.6,QR,False,1.0986122886681098
360,2024-05-30,Bolsas plásticas,Descartables,14,0.1,1.4,Tarjeta débito,False,2.70805020110221
361,2024-09-13,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
363,2024-12-07,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
366,2024-10-02,Carne molida,Carnes,5,5.8,29.0,Tarjeta crédito,True,1.791759469228055
367,2024-06-05,Bolsas plásticas,Descartables,12,0.1,1.2,Efectivo,False,2.5649493574615367
368,2024-11-30,Pollo entero,Carnes,3,4.5,13.5,Efectivo,False,1.3862943611198906
369,2023-03-03,Leche entera,Lácteos,3,1.2,3.6,Tarjeta crédito,False,1.3862943611198906
370,2024-04-11,Bolsas plásticas,Descartables,7,0.1,0.7,Efectivo,False,2.0794415416798357
371,2023-03-27,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
372,2023-11-22,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
373,2023-09-13,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta crédito,False,2.302585092994046
374,2023-06-15,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta crédito,False,1.6094379124341003
375,2023-03-22,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
377,2023-09-22,Yogurt natural,Lácteos,5,0.9,4.5,Tarjeta débito,False,1.791759469228055
379,2023-12-29,Bolsas plásticas,Descartables,19,0.1,1.9,Transferencia,False,2.995732273553991
380,2023-05-26,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
381,2024-03-27,Pasta de Tomate,Enlatados,1,0.75,0.75,Efectivo,False,0.6931471805599453
383,2023-04-14,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
384,2023-03-15,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
387,2023-07-21,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
388,2024-04-27,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
389,2023-08-31,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
390,2023-06-24,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta crédito,False,1.3862943611198906
392,2024-03-22,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
393,2023-12-30,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
394,2024-03-30,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
396,2023-07-06,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
397,2024-01-13,Pasta de Tomate,Enlatados,6,0.75,4.5,QR,False,1.9459101490553132
398,2023-12-29,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
400,2023-12-29,Bolsas plásticas,Descartables,11,0.1,1.1,Tarjeta crédito,False,2.4849066497880004
401,2023-12-30,Pasta de Tomate,Enlatados,4,0.75,3.0,Tarjeta débito,False,1.6094379124341003
402,2024-03-10,Yogurt natural,Lácteos,7,0.9,6.3,Tarjeta débito,True,2.0794415416798357
403,2024-10-18,Refresco 2L,Bebidas,2,1.1,2.2,Transferencia,False,1.0986122886681098
404,2024-02-17,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
405,2023-11-27,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta crédito,False,0.6931471805599453
408,2023-05-25,Refresco 2L,Bebidas,10,1.1,11.0,QR,False,2.3978952727983707
409,2023-01-12,Bolsas plásticas,Descartables,16,0.1,1.6,Tarjeta crédito,False,2.833213344056216
410,2023-08-16,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
411,2023-09-29,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta crédito,False,0.6931471805599453
412,2023-11-04,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta débito,False,0.6931471805599453
413,2024-10-18,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
415,2023-08-25,Refresco 2L,Bebidas,7,1.1,7.7,Tarjeta crédito,False,2.0794415416798357
416,2023-08-28,Pasta de Tomate,Enlatados,1,0.75,0.75,Tarjeta crédito,False,0.6931471805599453
417,2024-04-23,Pasta de Tomate,Enlatados,3,0.75,2.25,Tarjeta crédito,False,1.3862943611198906
418,2023-07-06,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
419,2023-07-10,Leche entera,Lácteos,4,1.2,4.8,Tarjeta crédito,False,1.6094379124341003
420,2023-08-25,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
421,2024-04-04,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
423,2023-08-26,Yogurt natural,Lácteos,6,0.9,5.4,Tarjeta débito,False,1.9459101490553132
425,2023-08-26,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
426,2023-04-15,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
427,2024-05-23,Yogurt natural,Lácteos,9,0.9,8.1,Tarjeta débito,True,2.302585092994046
428,2024-06-29,Papas precocinadas,Congelados,4,2.3,9.2,Tarjeta débito,False,1.6094379124341003
429,2024-11-16,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
430,2023-11-01,Refresco 2L,Bebidas,7,1.1,7.7,Efectivo,False,2.0794415416798357
431,2024-06-24,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta crédito,False,0.6931471805599453
432,2023-08-05,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
433,2023-04-04,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta crédito,False,1.9459101490553132
434,2024-10-08,Refresco 2L,Bebidas,4,1.1,4.4,Tarjeta crédito,False,1.6094379124341003
435,2024-04-07,Bolsas plásticas,Descartables,10,0.1,1.0,QR,False,2.3978952727983707
436,2023-11-18,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
437,2024-03-28,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
438,2024-03-10,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
439,2024-02-01,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
440,2023-08-16,Pasta de Tomate,Enlatados,6,0.75,4.5,Efectivo,False,1.9459101490553132
441,2023-06-04,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
443,2023-11-07,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
444,2024-09-14,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
445,2024-06-26,Bolsas plásticas,Descartables,9,0.1,0.9,Tarjeta crédito,False,2.302585092994046
446,2023-12-21,Bolsas plásticas,Descartables,14,0.1,1.4,Efectivo,False,2.70805020110221
448,2024-06-20,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta crédito,False,0.6931471805599453
451,2024-06-11,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
452,2023-07-14,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
453,2024-08-05,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
454,2024-11-30,Papas precocinadas,Congelados,3,2.3,6.9,Efectivo,False,1.3862943611198906
455,2024-09-27,Papas precocinadas,Congelados,2,2.3,4.6,Transferencia,False,1.0986122886681098
456,2024-09-16,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
457,2023-11-03,Refresco 2L,Bebidas,1,1.1,1.1,Efectivo,False,0.6931471805599453
458,2024-06-15,Pasta de Tomate,Enlatados,6,0.75,4.5,Efectivo,False,1.9459101490553132
460,2023-12-08,Pasta de Tomate,Enlatados,2,0.75,1.5,Efectivo,False,1.0986122886681098
462,2023-04-25,Bolsas plásticas,Descartables,11,0.1,1.1,QR,False,2.4849066497880004
463,2023-05-16,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
465,2024-04-03,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
466,2023-09-15,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
467,2023-10-13,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
468,2024-05-30,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
469,2023-09-13,Yogurt natural,Lácteos,2,0.9,1.8,Tarjeta crédito,False,1.0986122886681098
470,2023-09-15,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
471,2023-05-04,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
472,2024-01-26,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
473,2023-09-21,Refresco 2L,Bebidas,4,1.1,4.4,Transferencia,False,1.6094379124341003
475,2023-11-24,Leche entera,Lácteos,4,1.2,4.8,Efectivo,False,1.6094379124341003
477,2024-12-03,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
480,2024-07-13,Bolsas plásticas,Descartables,10,0.1,1.0,Tarjeta crédito,False,2.3978952727983707
481,2024-10-21,Bolsas plásticas,Descartables,17,0.1,1.7,Efectivo,False,2.8903717578961645
483,2023-12-26,Bolsas plásticas,Descartables,20,0.1,2.0,Efectivo,True,3.044522437723423
484,2023-03-13,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
486,2023-03-11,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta crédito,False,2.1972245773362196
487,2024-01-31,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta débito,False,1.791759469228055
488,2024-11-06,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
489,2024-10-22,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta crédito,False,1.0986122886681098
490,2024-04-20,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
492,2024-08-10,Bolsas plásticas,Descartables,6,0.1,0.6,Tarjeta débito,False,1.9459101490553132
495,2024-05-01,Pollo entero,Carnes,2,4.5,9.0,Transferencia,False,1.0986122886681098
496,2024-12-06,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
497,2023-03-24,Yogurt natural,Lácteos,5,0.9,4.5,QR,False,1.791759469228055
498,2024-10-08,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
499,2024-08-17,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
500,2024-11-14,Bolsas plásticas,Descartables,12,0.1,1.2,Efectivo,False,2.5649493574615367
501,2023-10-19,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
502,2024-11-30,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
503,2024-12-04,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
505,2024-04-06,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
506,2024-12-01,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
507,2024-04-05,Refresco 2L,Bebidas,2,1.1,2.2,Tarjeta débito,False,1.0986122886681098
509,2023-03-18,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
511,2023-01-05,Pollo entero,Carnes,1,4.5,4.5,Transferencia,False,0.6931471805599453
512,2023-11-08,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
513,2023-12-15,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
514,2024-06-02,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
516,2024-11-22,Yogurt natural,Lácteos,3,0.9,2.7,Efectivo,False,1.3862943611198906
517,2024-07-25,Leche entera,Lácteos,2,1.2,2.4,Transferencia,False,1.0986122886681098
518,2024-11-13,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
520,2023-11-09,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
521,2023-07-24,Pollo entero,Carnes,1,4.5,4.5,Tarjeta crédito,False,0.6931471805599453
523,2024-10-29,Yogurt natural,Lácteos,3,0.9,2.7,Transferencia,False,1.3862943611198906
525,2024-03-19,Leche entera,Lácteos,2,1.2,2.4,Tarjeta crédito,False,1.0986122886681098
526,2024-09-21,Refresco 2L,Bebidas,4,1.1,4.4,Efectivo,False,1.6094379124341003
527,2023-11-15,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
528,2023-04-11,Leche entera,Lácteos,4,1.2,4.8,Tarjeta débito,False,1.6094379124341003
529,2023-03-11,Refresco 2L,Bebidas,6,1.1,6.6,Transferencia,False,1.9459101490553132
530,2024-07-13,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
531,2024-03-26,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
532,2024-01-20,Bolsas plásticas,Descartables,5,0.1,0.5,Tarjeta débito,False,1.791759469228055
533,2023-04-26,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
534,2023-02-03,Refresco 2L,Bebidas,2,1.1,2.2,Efectivo,False,1.0986122886681098
535,2024-05-07,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
536,2023-09-25,Pasta de Tomate,Enlatados,3,0.75,2.25,Efectivo,False,1.3862943611198906
537,2024-03-02,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
538,2023-04-09,Pollo entero,Carnes,4,4.5,18.0,Tarjeta crédito,True,1.6094379124341003
539,2024-06-15,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
540,2023-07-14,Leche entera,Lácteos,3,1.2,3.6,Tarjeta crédito,False,1.3862943611198906
542,2024-11-20,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
543,2024-08-02,Carne molida,Carnes,2,5.8,11.6,Efectivo,False,1.0986122886681098
544,2024-06-24,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta débito,False,1.6094379124341003
545,2023-05-07,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
546,2024-11-11,Bolsas plásticas,Descartables,9,0.1,0.9,Transferencia,False,2.302585092994046
547,2023-07-18,Pollo entero,Carnes,1,4.5,4.5,Tarjeta débito,False,0.6931471805599453
548,2024-10-19,Bolsas plásticas,Descartables,2,0.1,0.2,Tarjeta crédito,False,1.0986122886681098
549,2024-08-19,Leche entera,Lácteos,1,1.2,1.2,QR,False,0.6931471805599453
550,2023-11-20,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
551,2024-06-28,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
552,2023-04-19,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta débito,False,2.1972245773362196
553,2023-02-08,Bolsas plásticas,Descartables,16,0.1,1.6,Efectivo,False,2.833213344056216
554,2024-08-31,Leche entera,Lácteos,1,1.2,1.2,Transferencia,False,0.6931471805599453
555,2023-12-23,Bolsas plásticas,Descartables,16,0.1,1.6,Tarjeta crédito,False,2.833213344056216
556,2023-06-20,Yogurt natural,Lácteos,3,0.9,2.7,Transferencia,False,1.3862943611198906
557,2024-07-30,Leche entera,Lácteos,6,1.2,7.2,Efectivo,False,1.9459101490553132
558,2024-10-08,Jamón de pavo,Embutidos,3,3.2,9.6,Efectivo,False,1.3862943611198906
560,2024-08-02,Helado familiar,Lácteos,2,4.0,8.0,Tarjeta crédito,False,1.0986122886681098
561,2024-08-26,Refresco 2L,Bebidas,5,1.1,5.5,Efectivo,False,1.791759469228055
562,2024-06-04,Pasta de Tomate,Enlatados,3,0.75,2.25,QR,False,1.3862943611198906
563,2024-02-24,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
565,2024-08-23,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
566,2024-10-10,Helado familiar,Lácteos,3,4.0,12.0,Tarjeta débito,False,1.3862943611198906
568,2024-05-01,Carne molida,Carnes,1,5.8,5.8,Efectivo,False,0.6931471805599453
569,2024-02-24,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
570,2024-08-24,Leche entera,Lácteos,2,1.2,2.4,QR,False,1.0986122886681098
571,2023-11-08,Pasta de Tomate,Enlatados,5,0.75,3.75,Tarjeta débito,False,1.791759469228055
573,2024-10-07,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
574,2024-07-24,Pasta de Tomate,Enlatados,4,0.75,3.0,Efectivo,False,1.6094379124341003
575,2024-07-26,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
576,2023-11-24,Refresco 2L,Bebidas,5,1.1,5.5,Tarjeta crédito,False,1.791759469228055
578,2024-05-14,Bolsas plásticas,Descartables,13,0.1,1.3,Efectivo,False,2.6390573296152584
579,2023-04-14,Leche entera,Lácteos,3,1.2,3.6,Efectivo,False,1.3862943611198906
580,2024-03-14,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta débito,False,1.0986122886681098
581,2024-11-10,Pasta de Tomate,Enlatados,2,0.75,1.5,Tarjeta crédito,False,1.0986122886681098
582,2024-01-09,Leche entera,Lácteos,1,1.2,1.2,Tarjeta crédito,False,0.6931471805599453
584,2023-03-22,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta débito,False,0.6931471805599453
585,2024-04-27,Pasta de Tomate,Enlatados,6,0.75,4.5,Tarjeta crédito,False,1.9459101490553132
586,2024-11-02,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
587,2024-10-24,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
588,2024-07-27,Pollo entero,Carnes,1,4.5,4.5,Efectivo,False,0.6931471805599453
589,2024-02-23,Pollo entero,Carnes,2,4.5,9.0,Efectivo,False,1.0986122886681098
590,2024-06-15,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
591,2024-11-18,Jamón de pavo,Embutidos,1,3.2,3.2,Tarjeta débito,False,0.6931471805599453
594,2024-10-28,Pollo entero,Carnes,2,4.5,9.0,Tarjeta débito,False,1.0986122886681098
595,2024-06-01,Bolsas plásticas,Descartables,4,0.1,0.4,Tarjeta débito,False,1.6094379124341003
597,2024-11-18,Carne molida,Carnes,1,5.8,5.8,Tarjeta crédito,False,0.6931471805599453
598,2023-07-09,Helado familiar,Lácteos,3,4.0,12.0,Efectivo,False,1.3862943611198906
599,2024-04-17,Leche entera,Lácteos,1,1.2,1.2,Efectivo,False,0.6931471805599453
600,2024-05-15,Bolsas plásticas,Descartables,8,0.1,0.8,Tarjeta crédito,False,2.1972245773362196
601,2024-04-24,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
602,2024-11-01,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
603,2024-01-23,Pollo entero,Carnes,2,4.5,9.0,Tarjeta crédito,False,1.0986122886681098
604,2023-11-14,Leche entera,Lácteos,6,1.2,7.2,Tarjeta débito,False,1.9459101490553132
605,2024-05-22,Bolsas plásticas,Descartables,9,0.1,0.9,Efectivo,False,2.302585092994046
606,2023-10-19,Bolsas plásticas,Descartables,7,0.1,0.7,Transferencia,False,2.0794415416798357
607,2024-11-15,Leche entera,Lácteos,2,1.2,2.4,Efectivo,False,1.0986122886681098
608,2024-11-05,Bolsas plásticas,Descartables,6,0.1,0.6,Transferencia,False,1.9459101490553132
609,2023-09-21,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
610,2023-08-21,Carne molida,Carnes,1,5.8,5.8,Tarjeta débito,False,0.6931471805599453
611,2024-03-19,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
612,2023-03-30,Bolsas plásticas,Descartables,12,0.1,1.2,Tarjeta crédito,False,2.5649493574615367
613,2024-09-02,Helado familiar,Lácteos,1,4.0,4.0,Tarjeta débito,False,0.6931471805599453
614,2023-09-21,Refresco 2L,Bebidas,1,1.1,1.1,Tarjeta crédito,False,0.6931471805599453
615,2023-11-16,Pasta de Tomate,Enlatados,4,0.75,3.0,Transferencia,False,1.6094379124341003
616,2023-05-04,Carne molida,Carnes,2,5.8,11.6,Tarjeta débito,False,1.0986122886681098
619,2023-11-16,Papas precocinadas,Congelados,3,2.3,6.9,Tarjeta débito,False,1.3862943611198906
620,2024-03-22,Jamón de pavo,Embutidos,1,3.2,3.2,Efectivo,False,0.6931471805599453
621,2024-07-02,Bolsas plásticas,Descartables,11,0.1,1.1,Efectivo,False,2.4849066497880004
622,2024-08-21,Papas precocinadas,Congelados,1,2.3,2.3,Tarjeta débito,False,0.6931471805599453
623,2024-10-02,Carne molida,Carnes,3,5.8,17.4,Efectivo,False,1.3862943611198906
624,2024-01-07,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
626,2024-04-17,Helado familiar,Lácteos,1,4.0,4.0,Efectivo,False,0.6931471805599453
627,2023-12-06,Bolsas plásticas,Descartables,10,0.1,1.0,Efectivo,False,2.3978952727983707
628,2023-07-31,Refresco 2L,Bebidas,3,1.1,3.3,Tarjeta débito,False,1.3862943611198906
629,2024-06-02,Papas precocinadas,Congelados,2,2.3,4.6,Efectivo,False,1.0986122886681098
630,2023-05-20,Yogurt natural,Lácteos,4,0.9,3.6,Tarjeta débito,False,1.6094379124341003
631,2023-04-13,Leche entera,Lácteos,1,1.2,1.2,Tarjeta débito,False,0.6931471805599453
633,2023-03-06,Pasta de Tomate,Enlatados,8,0.75,6.0,Tarjeta crédito,False,2.1972245773362196
634,2024-07-17,Refresco 2L,Bebidas,6,1.1,6.6,Efectivo,False,1.9459101490553132
635,2024-04-07,Yogurt natural,Lácteos,2,0.9,1.8,Transferencia,False,1.0986122886681098
636,2024-03-16,Yogurt natural,Lácteos,3,0.9,2.7,Tarjeta débito,False,1.3862943611198906
637,2023-10-16,Jamón de pavo,Embutidos,2,3.2,6.4,Transferencia,False,1.0986122886681098
